,name,opt_weight,heuristic_weight,baseline_weight,local_search_weight,greedy_weight
3162,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03162.graph,500354.0,493139,493139,500345,474867
3163,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03163.graph,512898.0,502740,502740,512898,471824
3164,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03164.graph,506883.0,504737,504737,506883,465795
3165,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03165.graph,515462.0,513683,513683,515462,475229
3166,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03166.graph,517839.0,516231,516231,517702,481985
3167,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03167.graph,508854.0,500097,500097,507684,465791
3168,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03168.graph,523322.0,523050,523050,523322,489145
3169,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03169.graph,529096.0,527194,527194,528684,490948
3170,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03170.graph,529874.0,529874,529874,529874,488579
3171,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03171.graph,524756.0,524024,524024,524756,474971
3172,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03172.graph,517849.0,517785,517785,517849,477804
3173,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03173.graph,506221.0,506190,506190,506221,475285
3174,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03174.graph,516230.0,512767,512767,516006,481098
3175,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03175.graph,515283.0,512164,512164,515283,485727
3176,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03176.graph,510700.0,509127,509127,510700,480620
3177,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03177.graph,521130.0,521130,521130,521130,482850
3178,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03178.graph,509936.0,497551,497551,509936,471880
3179,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03179.graph,519496.0,519422,519422,519496,487295
3180,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03180.graph,495706.0,490641,490641,494981,456414
3181,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03181.graph,525448.0,524302,524302,525448,488679
3182,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03182.graph,538244.0,537070,537070,538244,504610
3183,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03183.graph,525599.0,525599,525599,525599,491832
3184,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03184.graph,519552.0,519153,519153,519552,481734
3185,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03185.graph,520173.0,520173,520173,520173,484161
3186,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03186.graph,506237.0,504356,504356,505854,476249
3187,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03187.graph,519098.0,519098,519098,519098,481938
3188,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03188.graph,517157.0,515375,515375,517157,475525
3189,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03189.graph,526023.0,525074,525074,526023,487914
3190,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03190.graph,500581.0,498511,498511,500138,464694
3191,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03191.graph,512977.0,512864,512864,512977,480710
3192,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03192.graph,497670.0,494737,494737,497670,458693
3193,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03193.graph,513047.0,511236,511236,511751,481848
3194,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03194.graph,510390.0,509690,509690,510386,471564
3195,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03195.graph,518934.0,511319,511319,518911,469620
3196,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03196.graph,509206.0,504277,504277,509206,469551
3197,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03197.graph,517258.0,517114,517114,516428,483034
3198,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03198.graph,524379.0,523878,523878,524379,483893
3199,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03199.graph,521988.0,519594,519594,520843,490776
3200,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03200.graph,524563.0,520651,520651,524265,481606
3201,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03201.graph,531401.0,531401,531401,531401,478834
3202,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03202.graph,523955.0,523384,523384,523955,493850
3203,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03203.graph,514594.0,512940,512940,514594,470451
3204,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03204.graph,527640.0,527640,527640,527640,485968
3205,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03205.graph,503230.0,501165,501165,503230,474010
3206,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03206.graph,499389.0,497351,497351,499389,460410
3207,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03207.graph,524152.0,522049,522049,524152,482718
3208,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03208.graph,508451.0,502021,502021,508451,455540
3209,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03209.graph,531011.0,527904,527904,530405,501547
3210,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03210.graph,525503.0,524451,524451,525503,495630
3211,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03211.graph,528468.0,520054,520054,527626,488052
3212,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03212.graph,514957.0,509869,509869,513986,478987
3213,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03213.graph,519060.0,518858,518858,519060,483208
3214,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03214.graph,518185.0,518185,518185,518185,480622
3215,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03215.graph,521267.0,517237,517237,520888,481652
3216,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03216.graph,517425.0,514005,514005,517256,478208
3217,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03217.graph,514733.0,511527,511527,514424,478355
3218,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03218.graph,497343.0,488084,488084,497343,458912
3219,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03219.graph,507865.0,507780,507780,507865,474507
3220,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03220.graph,509341.0,509282,509282,509341,472289
3221,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03221.graph,519192.0,519192,519192,519192,471139
3222,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03222.graph,548246.0,548246,548246,548246,509585
3223,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03223.graph,503605.0,501243,501243,503494,469134
3224,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03224.graph,533754.0,533754,533754,533754,479344
3225,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03225.graph,516767.0,511460,511460,516318,486280
3226,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03226.graph,528980.0,528980,528980,528980,495503
3227,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03227.graph,524111.0,522471,522471,524006,478505
3228,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03228.graph,521561.0,520143,520143,520916,489201
3229,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03229.graph,515140.0,511974,511974,515140,474981
3230,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03230.graph,523043.0,517217,517217,522978,478682
3231,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03231.graph,530822.0,530383,530383,530822,491689
3232,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03232.graph,513614.0,513014,513014,513614,482858
3233,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03233.graph,517006.0,513714,513714,517006,481283
3234,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03234.graph,522515.0,522515,522515,522406,485127
3235,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03235.graph,532780.0,531896,531896,532780,487133
3236,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03236.graph,522175.0,521584,521584,522175,489240
3237,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03237.graph,515944.0,515944,515944,515944,471407
3238,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03238.graph,513662.0,512425,512425,513443,478965
3239,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03239.graph,524238.0,523756,523756,524238,481685
3240,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03240.graph,509899.0,507087,507087,508975,477080
3241,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03241.graph,517605.0,517117,517117,517605,484864
3242,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03242.graph,527844.0,526390,526390,527844,485015
3243,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03243.graph,510856.0,508689,508689,509616,472545
3244,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03244.graph,520054.0,518590,518590,519568,479875
3245,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03245.graph,508696.0,503107,503107,508308,471138
3246,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03246.graph,521210.0,521082,521082,521210,485808
3247,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03247.graph,497952.0,496487,496487,497952,460499
3248,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03248.graph,523178.0,522112,522112,522787,482989
3249,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03249.graph,506013.0,504730,504730,506013,474699
3250,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03250.graph,512116.0,510043,510043,512116,476079
3251,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03251.graph,530517.0,529678,529678,530517,501461
3252,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03252.graph,521328.0,515897,515897,521328,488194
3253,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03253.graph,514582.0,510627,510627,513586,487137
3254,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03254.graph,522017.0,521046,521046,520816,498056
3255,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03255.graph,507051.0,506873,506873,507051,471345
3256,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03256.graph,527830.0,526855,526855,527164,495789
3257,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03257.graph,513173.0,511983,511983,513173,479742
3258,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03258.graph,512202.0,511667,511667,512202,483201
3259,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03259.graph,524365.0,519392,519392,524365,488255
3260,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03260.graph,502540.0,498516,498516,502540,471418
3261,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03261.graph,506828.0,506828,506828,506174,478995
3262,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03262.graph,515452.0,513463,513463,515452,476104
3263,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03263.graph,517694.0,517694,517694,517694,481862
3264,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03264.graph,524041.0,523475,523475,524041,480279
3265,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03265.graph,519932.0,516165,516165,518662,490512
3266,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03266.graph,517007.0,513840,513840,517007,482206
3267,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03267.graph,534012.0,528036,528036,533017,489394
3268,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03268.graph,516357.0,513752,513752,516357,480526
3269,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03269.graph,515263.0,509894,509894,515263,469867
3270,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03270.graph,520550.0,520550,520550,520550,489036
3271,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03271.graph,507151.0,506752,506752,506987,457416
3272,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03272.graph,505454.0,503618,503618,504654,472770
3273,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03273.graph,524821.0,524076,524076,524821,486696
3274,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03274.graph,510551.0,510551,510551,510551,476620
3275,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03275.graph,512282.0,511630,511630,512282,474034
3276,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03276.graph,529559.0,524274,524274,528429,485952
3277,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03277.graph,520148.0,519696,519696,520148,486470
3278,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03278.graph,514090.0,512957,512957,513802,475866
3279,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03279.graph,519352.0,518951,518951,519352,482937
3280,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03280.graph,510707.0,505983,505983,510707,470815
3281,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03281.graph,517421.0,515001,515001,516663,479911
3282,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03282.graph,,494431,494431,512730,475058
3283,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03283.graph,520028.0,508728,508728,518982,484299
3284,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03284.graph,506500.0,504851,504851,506443,475443
3285,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03285.graph,515884.0,509454,509454,515022,475932
3286,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03286.graph,510902.0,509958,509958,510721,473315
3287,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03287.graph,508691.0,508563,508563,508691,470061
3288,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03288.graph,517004.0,510232,510232,517004,485549
3289,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03289.graph,520496.0,520496,520496,520496,476974
3290,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03290.graph,516781.0,516781,516781,516781,478953
3291,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03291.graph,511492.0,511492,511492,511492,476482
3292,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03292.graph,521872.0,521763,521763,521872,484583
3293,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03293.graph,500812.0,500432,500432,500812,457617
3294,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03294.graph,520706.0,516187,516187,520706,486335
3295,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03295.graph,517682.0,509641,509641,517376,476153
3296,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03296.graph,522996.0,522996,522996,522996,486010
3297,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03297.graph,509651.0,503984,503984,509360,475694
3298,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03298.graph,520032.0,519992,519992,520032,482293
3299,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03299.graph,497255.0,491487,491487,496913,460117
3300,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03300.graph,511454.0,509609,509609,511454,472721
3301,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03301.graph,522268.0,521945,521945,522268,475311
3302,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03302.graph,519224.0,519212,519212,519224,485291
3303,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03303.graph,516931.0,515617,515617,516931,470675
3304,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03304.graph,503170.0,498225,498225,503170,467590
3305,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03305.graph,526183.0,526183,526183,526183,490377
3306,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03306.graph,508828.0,508686,508686,508828,464666
3307,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03307.graph,515630.0,514696,514696,515630,477991
3308,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03308.graph,517739.0,517739,517739,517739,482846
3309,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03309.graph,524925.0,524024,524024,524925,484836
3310,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03310.graph,544223.0,544223,544223,544223,510830
3311,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03311.graph,500218.0,499452,499452,499627,463984
3312,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03312.graph,520947.0,520136,520136,520947,492332
3313,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03313.graph,517962.0,516707,516707,517962,486786
3314,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03314.graph,518385.0,518385,518385,518385,476865
3315,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03315.graph,504499.0,500652,500652,504499,477622
3316,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03316.graph,516476.0,513066,513066,515967,467186
3317,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03317.graph,515069.0,502246,502246,514916,478889
3318,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03318.graph,501888.0,489348,489348,501555,461078
3319,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03319.graph,532336.0,532336,532336,532336,493486
3320,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03320.graph,511206.0,511168,511168,511206,468127
3321,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03321.graph,518066.0,517827,517827,518066,483285
3322,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03322.graph,507641.0,503825,503825,507641,473158
3323,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03323.graph,519232.0,519232,519232,519232,492199
3324,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03324.graph,526253.0,524329,524329,526253,484711
3325,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03325.graph,515828.0,514041,514041,515828,485486
3326,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03326.graph,503854.0,502556,502556,503854,480293
3327,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03327.graph,503414.0,499841,499841,502809,473911
3328,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03328.graph,523977.0,523022,523022,523750,489792
3329,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03329.graph,492700.0,488601,488601,492589,464475
3330,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03330.graph,,499947,499947,508981,475071
3331,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03331.graph,521278.0,517600,517600,521278,483968
3332,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03332.graph,520090.0,519452,519452,520090,487791
3333,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03333.graph,525929.0,525929,525929,525929,491681
3334,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03334.graph,541761.0,541587,541587,541761,501859
3335,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03335.graph,515160.0,513753,513753,515160,486866
3336,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03336.graph,522864.0,521994,521994,522226,490160
3337,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03337.graph,522171.0,521935,521935,522171,494096
3338,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03338.graph,511317.0,504285,504285,510035,474933
3339,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03339.graph,529859.0,529859,529859,529859,506098
3340,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03340.graph,517632.0,511213,511213,517473,478357
3341,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03341.graph,553412.0,553337,553337,553412,516000
3342,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03342.graph,512126.0,508472,508472,512067,480071
3343,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03343.graph,530789.0,530218,530218,530789,494533
3344,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03344.graph,516389.0,516120,516120,516389,479437
3345,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03345.graph,505264.0,501292,501292,505264,476022
3346,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03346.graph,517858.0,515608,515608,517858,483602
3347,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03347.graph,494681.0,491864,491864,494263,457992
3348,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03348.graph,498300.0,498109,498109,498300,459392
3349,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03349.graph,527121.0,517606,517606,527121,480917
3350,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03350.graph,518944.0,516513,516513,518944,481934
3351,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03351.graph,522207.0,518999,518999,521621,482009
3352,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03352.graph,506145.0,504364,504364,505758,456400
3353,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03353.graph,511666.0,506281,506281,511666,475778
3354,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03354.graph,515905.0,509857,509857,515862,469970
3355,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03355.graph,513310.0,513310,513310,513310,482899
3356,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03356.graph,510595.0,510562,510562,510595,482674
3357,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03357.graph,511221.0,501185,501185,511221,474159
3358,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03358.graph,513869.0,512592,512592,513580,475002
3359,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03359.graph,505875.0,501396,501396,504740,468532
3360,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03360.graph,506187.0,503713,503713,505888,473177
3361,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03361.graph,523612.0,523230,523230,523563,483154
3362,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03362.graph,527784.0,527242,527242,527784,489115
3363,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03363.graph,503906.0,503166,503166,502943,466118
3364,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03364.graph,517417.0,508161,508161,517279,487916
3365,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03365.graph,520538.0,513809,513809,520299,478452
3366,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03366.graph,516183.0,513615,513615,516183,481278
3367,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03367.graph,512537.0,507797,507797,512537,475923
3368,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03368.graph,494660.0,489429,489429,493821,457055
3369,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03369.graph,517450.0,514881,514881,517450,478685
3370,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03370.graph,508821.0,501707,501707,508821,478521
3371,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03371.graph,519244.0,516014,516014,519244,485038
3372,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03372.graph,512808.0,510439,510439,512808,478260
3373,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03373.graph,521392.0,521392,521392,521392,494826
3374,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03374.graph,525011.0,522949,522949,525011,489397
3375,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03375.graph,522958.0,521290,521290,522958,479684
3376,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03376.graph,514008.0,512401,512401,513761,482125
3377,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03377.graph,517508.0,517508,517508,517508,474806
3378,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03378.graph,515214.0,515214,515214,515214,480179
3379,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03379.graph,508030.0,501213,501213,507924,475003
3380,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03380.graph,510379.0,505774,505774,510379,483303
3381,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03381.graph,531424.0,531424,531424,531424,495612
3382,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03382.graph,518666.0,517947,517947,518666,483321
3383,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03383.graph,522925.0,514766,514766,522925,476296
3384,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03384.graph,518287.0,514658,514658,518287,481066
3385,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03385.graph,505919.0,493978,493978,505882,471693
3386,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03386.graph,506829.0,503205,503205,506796,468247
3387,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03387.graph,510460.0,510460,510460,509812,474878
3388,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03388.graph,521633.0,516259,516259,521633,485970
3389,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03389.graph,530721.0,529893,529893,530721,490284
3390,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03390.graph,517412.0,512856,512856,517244,483478
3391,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03391.graph,525592.0,519123,519123,523817,479719
3392,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03392.graph,519352.0,517845,517845,518924,482814
3393,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03393.graph,490397.0,484070,484070,489553,457818
3394,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03394.graph,515138.0,507737,507737,515138,479375
3395,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03395.graph,514941.0,514941,514941,514941,465754
3396,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03396.graph,516209.0,514427,514427,516149,484014
3397,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03397.graph,529907.0,529907,529907,529907,486618
3398,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03398.graph,500749.0,492948,492948,500119,472031
3399,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03399.graph,504540.0,502343,502343,504540,455603
3400,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03400.graph,513757.0,513757,513757,513757,480156
3401,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03401.graph,523344.0,523344,523344,523344,476651
3402,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03402.graph,501239.0,498303,498303,501239,453854
3403,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03403.graph,497148.0,496940,496940,496765,452938
3404,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03404.graph,523414.0,523414,523414,523414,480952
3405,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03405.graph,503541.0,501356,501356,503541,473034
3406,watts-strogatz-n1000-k5-p0.9-maxw2000-seed5000_03406.graph,529783.0,529758,529758,529783,483562
