,name,opt_weight,heuristic_weight,baseline_weight,local_search_weight,greedy_weight
958,erdos-reyni-n1000-p0.005--maxw2000-seed5_1860.graph,,479909,479909,485545,457707
959,erdos-reyni-n1000-p0.005--maxw2000-seed5_1861.graph,,479090,479090,494006,459667
960,erdos-reyni-n1000-p0.005--maxw2000-seed5_1862.graph,,453689,453689,474020,439662
961,erdos-reyni-n1000-p0.005--maxw2000-seed5_1863.graph,,484013,484013,500193,452355
962,erdos-reyni-n1000-p0.005--maxw2000-seed5_1864.graph,,482468,482468,496886,463142
963,erdos-reyni-n1000-p0.005--maxw2000-seed5_1865.graph,,468693,468693,483341,444315
964,erdos-reyni-n1000-p0.005--maxw2000-seed5_1866.graph,,466824,466824,483044,446365
965,erdos-reyni-n1000-p0.005--maxw2000-seed5_1867.graph,,472052,472052,495685,447873
966,erdos-reyni-n1000-p0.005--maxw2000-seed5_1868.graph,,489819,489819,505086,472270
967,erdos-reyni-n1000-p0.005--maxw2000-seed5_1869.graph,,478755,478755,503649,463304
968,erdos-reyni-n1000-p0.005--maxw2000-seed5_187.graph,510255.0,500746,500746,510096,472151
969,erdos-reyni-n1000-p0.005--maxw2000-seed5_1870.graph,,474497,474497,495915,452038
970,erdos-reyni-n1000-p0.005--maxw2000-seed5_1871.graph,,463847,463847,486092,449328
971,erdos-reyni-n1000-p0.005--maxw2000-seed5_1872.graph,,494147,494147,503628,464621
972,erdos-reyni-n1000-p0.005--maxw2000-seed5_1873.graph,,495844,495844,506064,473132
973,erdos-reyni-n1000-p0.005--maxw2000-seed5_1874.graph,,472462,472462,502687,465589
974,erdos-reyni-n1000-p0.005--maxw2000-seed5_1875.graph,,499528,499528,512607,472532
975,erdos-reyni-n1000-p0.005--maxw2000-seed5_1876.graph,,496187,496187,511227,476084
976,erdos-reyni-n1000-p0.005--maxw2000-seed5_1877.graph,,486104,486104,499766,459993
977,erdos-reyni-n1000-p0.005--maxw2000-seed5_1878.graph,,478485,478485,498490,456433
978,erdos-reyni-n1000-p0.005--maxw2000-seed5_1879.graph,,489108,489108,502026,463120
979,erdos-reyni-n1000-p0.005--maxw2000-seed5_188.graph,,483082,483082,497292,463101
980,erdos-reyni-n1000-p0.005--maxw2000-seed5_1880.graph,,489053,489053,507791,472259
981,erdos-reyni-n1000-p0.005--maxw2000-seed5_1881.graph,,476788,476788,503846,470842
982,erdos-reyni-n1000-p0.005--maxw2000-seed5_1882.graph,,499022,499022,514273,466647
983,erdos-reyni-n1000-p0.005--maxw2000-seed5_1883.graph,,479382,479382,488881,449976
984,erdos-reyni-n1000-p0.005--maxw2000-seed5_1884.graph,,495034,495034,499307,464184
985,erdos-reyni-n1000-p0.005--maxw2000-seed5_1885.graph,,462686,462686,479348,445534
986,erdos-reyni-n1000-p0.005--maxw2000-seed5_1886.graph,,476716,476716,494115,457354
987,erdos-reyni-n1000-p0.005--maxw2000-seed5_1887.graph,,483403,483403,500766,460362
988,erdos-reyni-n1000-p0.005--maxw2000-seed5_1888.graph,,462814,462814,484725,441695
989,erdos-reyni-n1000-p0.005--maxw2000-seed5_1889.graph,,496632,496632,502954,457794
990,erdos-reyni-n1000-p0.005--maxw2000-seed5_189.graph,,488225,488225,502994,462463
991,erdos-reyni-n1000-p0.005--maxw2000-seed5_1890.graph,,494065,494065,510379,477246
992,erdos-reyni-n1000-p0.005--maxw2000-seed5_1891.graph,,475106,475106,502841,470257
993,erdos-reyni-n1000-p0.005--maxw2000-seed5_1892.graph,,476889,476889,486447,459723
994,erdos-reyni-n1000-p0.005--maxw2000-seed5_1893.graph,515218.0,501696,501696,514596,484256
995,erdos-reyni-n1000-p0.005--maxw2000-seed5_1894.graph,,462764,462764,478973,456886
996,erdos-reyni-n1000-p0.005--maxw2000-seed5_1895.graph,,517015,517015,526720,490391
997,erdos-reyni-n1000-p0.005--maxw2000-seed5_1896.graph,505465.0,487994,487994,505465,465859
998,erdos-reyni-n1000-p0.005--maxw2000-seed5_1897.graph,510768.0,497606,497606,510060,470851
999,erdos-reyni-n1000-p0.005--maxw2000-seed5_1898.graph,,485276,485276,500240,466019
1000,erdos-reyni-n1000-p0.005--maxw2000-seed5_1899.graph,,481281,481281,492575,454910
1001,erdos-reyni-n1000-p0.005--maxw2000-seed5_19.graph,,467213,467213,486424,441132
1002,erdos-reyni-n1000-p0.005--maxw2000-seed5_190.graph,,483296,483296,496636,468509
1003,erdos-reyni-n1000-p0.005--maxw2000-seed5_1900.graph,,469823,469823,496932,470236
1004,erdos-reyni-n1000-p0.005--maxw2000-seed5_1901.graph,,472398,472398,490305,443570
1005,erdos-reyni-n1000-p0.005--maxw2000-seed5_1902.graph,,471593,471593,491269,447889
1006,erdos-reyni-n1000-p0.005--maxw2000-seed5_1903.graph,,504126,504126,512829,474268
1007,erdos-reyni-n1000-p0.005--maxw2000-seed5_1904.graph,,496682,496682,518825,481268
1008,erdos-reyni-n1000-p0.005--maxw2000-seed5_1905.graph,,490243,490243,502690,461756
1009,erdos-reyni-n1000-p0.005--maxw2000-seed5_1906.graph,,469068,469068,482939,451709
1010,erdos-reyni-n1000-p0.005--maxw2000-seed5_1907.graph,,493344,493344,497375,464714
1011,erdos-reyni-n1000-p0.005--maxw2000-seed5_1908.graph,,484017,484017,497906,469748
1012,erdos-reyni-n1000-p0.005--maxw2000-seed5_1909.graph,,508194,508194,512091,473156
1013,erdos-reyni-n1000-p0.005--maxw2000-seed5_191.graph,,477566,477566,491358,446895
1014,erdos-reyni-n1000-p0.005--maxw2000-seed5_1910.graph,,491208,491208,512629,463059
1015,erdos-reyni-n1000-p0.005--maxw2000-seed5_1911.graph,,464749,464749,480612,445948
1016,erdos-reyni-n1000-p0.005--maxw2000-seed5_1912.graph,,500054,500054,513362,474958
1017,erdos-reyni-n1000-p0.005--maxw2000-seed5_1913.graph,,488525,488525,499015,455523
1018,erdos-reyni-n1000-p0.005--maxw2000-seed5_1914.graph,,475381,475381,495716,458540
1019,erdos-reyni-n1000-p0.005--maxw2000-seed5_1915.graph,,468486,468486,494573,459231
1020,erdos-reyni-n1000-p0.005--maxw2000-seed5_1916.graph,,481462,481462,491508,456860
1021,erdos-reyni-n1000-p0.005--maxw2000-seed5_1917.graph,,477432,477432,502497,463619
1022,erdos-reyni-n1000-p0.005--maxw2000-seed5_1918.graph,,481095,481095,502705,468935
1023,erdos-reyni-n1000-p0.005--maxw2000-seed5_1919.graph,,475566,475566,494739,463543
1024,erdos-reyni-n1000-p0.005--maxw2000-seed5_192.graph,,487131,487131,496983,454645
1025,erdos-reyni-n1000-p0.005--maxw2000-seed5_1920.graph,,466812,466812,483709,447271
1026,erdos-reyni-n1000-p0.005--maxw2000-seed5_1921.graph,,474840,474840,500213,465570
1027,erdos-reyni-n1000-p0.005--maxw2000-seed5_1922.graph,501248.0,497546,497546,501208,463778
1028,erdos-reyni-n1000-p0.005--maxw2000-seed5_1923.graph,,508528,508528,517244,488921
1029,erdos-reyni-n1000-p0.005--maxw2000-seed5_1924.graph,,477047,477047,490307,446651
1030,erdos-reyni-n1000-p0.005--maxw2000-seed5_1925.graph,,491320,491320,502436,462655
1031,erdos-reyni-n1000-p0.005--maxw2000-seed5_1926.graph,,497008,497008,505784,471820
1032,erdos-reyni-n1000-p0.005--maxw2000-seed5_1927.graph,,483397,483397,494129,451491
1033,erdos-reyni-n1000-p0.005--maxw2000-seed5_1928.graph,,472053,472053,497444,467434
1034,erdos-reyni-n1000-p0.005--maxw2000-seed5_1929.graph,,472955,472955,502522,466794
1035,erdos-reyni-n1000-p0.005--maxw2000-seed5_193.graph,,493252,493252,502749,467583
1036,erdos-reyni-n1000-p0.005--maxw2000-seed5_1930.graph,,483783,483783,498179,460345
1037,erdos-reyni-n1000-p0.005--maxw2000-seed5_1931.graph,,465022,465022,482965,446440
1038,erdos-reyni-n1000-p0.005--maxw2000-seed5_1932.graph,503601.0,490702,490702,503532,466564
1039,erdos-reyni-n1000-p0.005--maxw2000-seed5_1933.graph,,484472,484472,495397,457273
1040,erdos-reyni-n1000-p0.005--maxw2000-seed5_1934.graph,,492478,492478,504083,477362
1041,erdos-reyni-n1000-p0.005--maxw2000-seed5_1935.graph,,476572,476572,509262,463532
1042,erdos-reyni-n1000-p0.005--maxw2000-seed5_1936.graph,,473896,473896,493925,457726
1043,erdos-reyni-n1000-p0.005--maxw2000-seed5_1937.graph,,477436,477436,495158,464369
1044,erdos-reyni-n1000-p0.005--maxw2000-seed5_1938.graph,,488760,488760,504596,463452
1045,erdos-reyni-n1000-p0.005--maxw2000-seed5_1939.graph,,490962,490962,507266,461701
1046,erdos-reyni-n1000-p0.005--maxw2000-seed5_194.graph,,469269,469269,496038,449079
1047,erdos-reyni-n1000-p0.005--maxw2000-seed5_1940.graph,,454462,454462,489618,458060
1048,erdos-reyni-n1000-p0.005--maxw2000-seed5_1941.graph,,462439,462439,487391,446959
1049,erdos-reyni-n1000-p0.005--maxw2000-seed5_1942.graph,,474010,474010,487579,454098
1050,erdos-reyni-n1000-p0.005--maxw2000-seed5_1943.graph,,497851,497851,506396,479733
1051,erdos-reyni-n1000-p0.005--maxw2000-seed5_1944.graph,,497749,497749,507822,472159
1052,erdos-reyni-n1000-p0.005--maxw2000-seed5_1945.graph,,478789,478789,495360,460493
1053,erdos-reyni-n1000-p0.005--maxw2000-seed5_1946.graph,,465562,465562,496674,464286
1054,erdos-reyni-n1000-p0.005--maxw2000-seed5_1947.graph,,470163,470163,488179,453214
1055,erdos-reyni-n1000-p0.005--maxw2000-seed5_1948.graph,509773.0,505491,505491,509773,476846
1056,erdos-reyni-n1000-p0.005--maxw2000-seed5_1949.graph,,475125,475125,496487,459837
1057,erdos-reyni-n1000-p0.005--maxw2000-seed5_195.graph,,504615,504615,516690,480389
1058,erdos-reyni-n1000-p0.005--maxw2000-seed5_1950.graph,,468970,468970,490178,446976
1059,erdos-reyni-n1000-p0.005--maxw2000-seed5_1951.graph,509101.0,504597,504597,508687,479619
1060,erdos-reyni-n1000-p0.005--maxw2000-seed5_1952.graph,,480486,480486,513710,464984
1061,erdos-reyni-n1000-p0.005--maxw2000-seed5_1953.graph,,486926,486926,511355,469208
1062,erdos-reyni-n1000-p0.005--maxw2000-seed5_1954.graph,,467300,467300,485115,445733
1063,erdos-reyni-n1000-p0.005--maxw2000-seed5_1955.graph,,483092,483092,511525,463598
1064,erdos-reyni-n1000-p0.005--maxw2000-seed5_1956.graph,,479323,479323,494214,449997
1065,erdos-reyni-n1000-p0.005--maxw2000-seed5_1957.graph,493052.0,486707,486707,493052,458021
1066,erdos-reyni-n1000-p0.005--maxw2000-seed5_1958.graph,,480138,480138,501164,456581
1067,erdos-reyni-n1000-p0.005--maxw2000-seed5_1959.graph,,487635,487635,502789,464392
1068,erdos-reyni-n1000-p0.005--maxw2000-seed5_196.graph,,481302,481302,501730,464894
1069,erdos-reyni-n1000-p0.005--maxw2000-seed5_1960.graph,,475914,475914,495633,451956
1070,erdos-reyni-n1000-p0.005--maxw2000-seed5_1961.graph,,474617,474617,486192,435913
1071,erdos-reyni-n1000-p0.005--maxw2000-seed5_1962.graph,,497279,497279,513097,471404
1072,erdos-reyni-n1000-p0.005--maxw2000-seed5_1963.graph,,474570,474570,491755,455624
1073,erdos-reyni-n1000-p0.005--maxw2000-seed5_1964.graph,,501706,501706,516849,465078
1074,erdos-reyni-n1000-p0.005--maxw2000-seed5_1965.graph,,484145,484145,502852,458149
1075,erdos-reyni-n1000-p0.005--maxw2000-seed5_1966.graph,,482968,482968,496607,459247
1076,erdos-reyni-n1000-p0.005--maxw2000-seed5_1967.graph,,508310,508310,517166,478304
1077,erdos-reyni-n1000-p0.005--maxw2000-seed5_1968.graph,,481580,481580,500016,467388
1078,erdos-reyni-n1000-p0.005--maxw2000-seed5_1969.graph,,487214,487214,499099,462291
1079,erdos-reyni-n1000-p0.005--maxw2000-seed5_197.graph,508611.0,494478,494478,508611,471006
1080,erdos-reyni-n1000-p0.005--maxw2000-seed5_1970.graph,,487248,487248,501157,450953
1081,erdos-reyni-n1000-p0.005--maxw2000-seed5_1971.graph,,485571,485571,490491,454607
1082,erdos-reyni-n1000-p0.005--maxw2000-seed5_1972.graph,,469873,469873,496254,458841
1083,erdos-reyni-n1000-p0.005--maxw2000-seed5_1973.graph,,498635,498635,514270,462923
1084,erdos-reyni-n1000-p0.005--maxw2000-seed5_1974.graph,,480368,480368,504906,464859
1085,erdos-reyni-n1000-p0.005--maxw2000-seed5_1975.graph,,481896,481896,492622,456224
1086,erdos-reyni-n1000-p0.005--maxw2000-seed5_1976.graph,,477688,477688,496281,458765
1087,erdos-reyni-n1000-p0.005--maxw2000-seed5_1977.graph,,509087,509087,519771,472558
1088,erdos-reyni-n1000-p0.005--maxw2000-seed5_1978.graph,,492142,492142,502312,455659
1089,erdos-reyni-n1000-p0.005--maxw2000-seed5_1979.graph,,468451,468451,485936,438297
1090,erdos-reyni-n1000-p0.005--maxw2000-seed5_198.graph,,478452,478452,503176,459358
1091,erdos-reyni-n1000-p0.005--maxw2000-seed5_1980.graph,,481065,481065,509115,463722
1092,erdos-reyni-n1000-p0.005--maxw2000-seed5_1981.graph,,488850,488850,506640,460955
1093,erdos-reyni-n1000-p0.005--maxw2000-seed5_1982.graph,,489771,489771,502100,464130
1094,erdos-reyni-n1000-p0.005--maxw2000-seed5_1983.graph,,476042,476042,497587,461370
1095,erdos-reyni-n1000-p0.005--maxw2000-seed5_1984.graph,,487014,487014,501498,456642
1096,erdos-reyni-n1000-p0.005--maxw2000-seed5_1985.graph,,470510,470510,481811,443967
1097,erdos-reyni-n1000-p0.005--maxw2000-seed5_1986.graph,,484008,484008,492221,457464
1098,erdos-reyni-n1000-p0.005--maxw2000-seed5_1987.graph,,463381,463381,476950,444261
1099,erdos-reyni-n1000-p0.005--maxw2000-seed5_1988.graph,,478462,478462,498911,473715
1100,erdos-reyni-n1000-p0.005--maxw2000-seed5_1989.graph,,468961,468961,487699,447567
1101,erdos-reyni-n1000-p0.005--maxw2000-seed5_199.graph,,500116,500116,508705,460941
1102,erdos-reyni-n1000-p0.005--maxw2000-seed5_1990.graph,,474131,474131,490272,452921
1103,erdos-reyni-n1000-p0.005--maxw2000-seed5_1991.graph,,476674,476674,492043,466303
1104,erdos-reyni-n1000-p0.005--maxw2000-seed5_1992.graph,,483218,483218,502922,473608
1105,erdos-reyni-n1000-p0.005--maxw2000-seed5_1993.graph,,485331,485331,497638,460345
1106,erdos-reyni-n1000-p0.005--maxw2000-seed5_1994.graph,,456817,456817,482915,437530
1107,erdos-reyni-n1000-p0.005--maxw2000-seed5_1995.graph,,495781,495781,506990,466436
1108,erdos-reyni-n1000-p0.005--maxw2000-seed5_1996.graph,,494648,494648,506066,469778
1109,erdos-reyni-n1000-p0.005--maxw2000-seed5_1997.graph,,470431,470431,492726,456712
1110,erdos-reyni-n1000-p0.005--maxw2000-seed5_1998.graph,,491093,491093,505318,465801
1111,erdos-reyni-n1000-p0.005--maxw2000-seed5_1999.graph,,461306,461306,480502,441615
1112,erdos-reyni-n1000-p0.005--maxw2000-seed5_2.graph,,498450,498450,519250,468413
1113,erdos-reyni-n1000-p0.005--maxw2000-seed5_20.graph,,473354,473354,483822,458956
1114,erdos-reyni-n1000-p0.005--maxw2000-seed5_200.graph,,479726,479726,500516,466413
1115,erdos-reyni-n1000-p0.005--maxw2000-seed5_2000.graph,,489038,489038,500262,460267
1116,erdos-reyni-n1000-p0.005--maxw2000-seed5_2001.graph,,468246,468246,485917,430926
1117,erdos-reyni-n1000-p0.005--maxw2000-seed5_2002.graph,,475998,475998,493105,440994
1118,erdos-reyni-n1000-p0.005--maxw2000-seed5_2003.graph,,491052,491052,506979,475081
1119,erdos-reyni-n1000-p0.005--maxw2000-seed5_2004.graph,,472769,472769,492030,443146
1120,erdos-reyni-n1000-p0.005--maxw2000-seed5_2005.graph,,492212,492212,501591,466134
1121,erdos-reyni-n1000-p0.005--maxw2000-seed5_2006.graph,506997.0,497996,497996,506383,455048
1122,erdos-reyni-n1000-p0.005--maxw2000-seed5_2007.graph,,487223,487223,496760,455054
1123,erdos-reyni-n1000-p0.005--maxw2000-seed5_2008.graph,,485038,485038,506444,469147
1124,erdos-reyni-n1000-p0.005--maxw2000-seed5_2009.graph,,482563,482563,498954,458439
1125,erdos-reyni-n1000-p0.005--maxw2000-seed5_201.graph,,505023,505023,522645,477135
1126,erdos-reyni-n1000-p0.005--maxw2000-seed5_2010.graph,,501722,501722,516921,473690
1127,erdos-reyni-n1000-p0.005--maxw2000-seed5_2011.graph,,498114,498114,508171,467180
1128,erdos-reyni-n1000-p0.005--maxw2000-seed5_2012.graph,,487802,487802,504905,463089
1129,erdos-reyni-n1000-p0.005--maxw2000-seed5_2013.graph,,492729,492729,505962,469032
1130,erdos-reyni-n1000-p0.005--maxw2000-seed5_2014.graph,,507339,507339,534428,486494
1131,erdos-reyni-n1000-p0.005--maxw2000-seed5_2015.graph,,477446,477446,496983,457130
1132,erdos-reyni-n1000-p0.005--maxw2000-seed5_2016.graph,,471478,471478,495380,447283
1133,erdos-reyni-n1000-p0.005--maxw2000-seed5_2017.graph,,491932,491932,511489,471078
1134,erdos-reyni-n1000-p0.005--maxw2000-seed5_2018.graph,,497378,497378,515259,457148
1135,erdos-reyni-n1000-p0.005--maxw2000-seed5_2019.graph,513888.0,500792,500792,513888,476778
1136,erdos-reyni-n1000-p0.005--maxw2000-seed5_202.graph,,493419,493419,506841,466435
1137,erdos-reyni-n1000-p0.005--maxw2000-seed5_2020.graph,,470697,470697,484485,448991
1138,erdos-reyni-n1000-p0.005--maxw2000-seed5_2021.graph,,474518,474518,495550,463553
1139,erdos-reyni-n1000-p0.005--maxw2000-seed5_2022.graph,,479361,479361,498711,470619
1140,erdos-reyni-n1000-p0.005--maxw2000-seed5_2023.graph,,495121,495121,505421,468422
1141,erdos-reyni-n1000-p0.005--maxw2000-seed5_2024.graph,,499215,499215,512191,470800
1142,erdos-reyni-n1000-p0.005--maxw2000-seed5_2025.graph,,478660,478660,502603,453151
1143,erdos-reyni-n1000-p0.005--maxw2000-seed5_2026.graph,,483709,483709,497086,451039
1144,erdos-reyni-n1000-p0.005--maxw2000-seed5_2027.graph,,484165,484165,497577,453683
1145,erdos-reyni-n1000-p0.005--maxw2000-seed5_2028.graph,,495222,495222,512415,477938
1146,erdos-reyni-n1000-p0.005--maxw2000-seed5_2029.graph,,476331,476331,489071,453346
1147,erdos-reyni-n1000-p0.005--maxw2000-seed5_203.graph,507308.0,473022,473022,506907,469563
1148,erdos-reyni-n1000-p0.005--maxw2000-seed5_2030.graph,,499156,499156,511862,473362
1149,erdos-reyni-n1000-p0.005--maxw2000-seed5_2031.graph,,481162,481162,497061,465541
1150,erdos-reyni-n1000-p0.005--maxw2000-seed5_2032.graph,,476337,476337,493996,458250
1151,erdos-reyni-n1000-p0.005--maxw2000-seed5_2033.graph,,475216,475216,500518,461889
1152,erdos-reyni-n1000-p0.005--maxw2000-seed5_2034.graph,,474243,474243,486608,464612
1153,erdos-reyni-n1000-p0.005--maxw2000-seed5_2035.graph,,490350,490350,502414,445509
1154,erdos-reyni-n1000-p0.005--maxw2000-seed5_2036.graph,,496083,496083,512898,480724
1155,erdos-reyni-n1000-p0.005--maxw2000-seed5_2037.graph,,480652,480652,494833,452366
1156,erdos-reyni-n1000-p0.005--maxw2000-seed5_2038.graph,,491861,491861,503555,456679
1157,erdos-reyni-n1000-p0.005--maxw2000-seed5_2039.graph,,479334,479334,496557,458810
1158,erdos-reyni-n1000-p0.005--maxw2000-seed5_204.graph,,472237,472237,491716,458754
1159,erdos-reyni-n1000-p0.005--maxw2000-seed5_2040.graph,,480666,480666,496555,454753
1160,erdos-reyni-n1000-p0.005--maxw2000-seed5_2041.graph,,468481,468481,502850,455016
1161,erdos-reyni-n1000-p0.005--maxw2000-seed5_2042.graph,,492138,492138,503144,463545
1162,erdos-reyni-n1000-p0.005--maxw2000-seed5_2043.graph,,467067,467067,488720,448719
1163,erdos-reyni-n1000-p0.005--maxw2000-seed5_2044.graph,,497929,497929,513616,479961
1164,erdos-reyni-n1000-p0.005--maxw2000-seed5_2045.graph,,492331,492331,506324,464025
1165,erdos-reyni-n1000-p0.005--maxw2000-seed5_2046.graph,,479156,479156,491982,463270
1166,erdos-reyni-n1000-p0.005--maxw2000-seed5_2047.graph,,511925,511925,524452,481924
1167,erdos-reyni-n1000-p0.005--maxw2000-seed5_2048.graph,,486781,486781,498969,456850
1168,erdos-reyni-n1000-p0.005--maxw2000-seed5_2049.graph,,462503,462503,482422,460147
1169,erdos-reyni-n1000-p0.005--maxw2000-seed5_205.graph,,476666,476666,494879,462097
1170,erdos-reyni-n1000-p0.005--maxw2000-seed5_2050.graph,,490548,490548,499022,458822
1171,erdos-reyni-n1000-p0.005--maxw2000-seed5_2051.graph,,486523,486523,503534,474521
1172,erdos-reyni-n1000-p0.005--maxw2000-seed5_2052.graph,520066.0,513342,513342,518103,482143
1173,erdos-reyni-n1000-p0.005--maxw2000-seed5_2053.graph,,470860,470860,488632,454884
1174,erdos-reyni-n1000-p0.005--maxw2000-seed5_2054.graph,,473944,473944,488820,442744
1175,erdos-reyni-n1000-p0.005--maxw2000-seed5_2055.graph,,475146,475146,488930,446223
1176,erdos-reyni-n1000-p0.005--maxw2000-seed5_2056.graph,,467848,467848,486243,452677
1177,erdos-reyni-n1000-p0.005--maxw2000-seed5_2057.graph,,477066,477066,507711,471306
1178,erdos-reyni-n1000-p0.005--maxw2000-seed5_2058.graph,,471617,471617,487799,448330
1179,erdos-reyni-n1000-p0.005--maxw2000-seed5_2059.graph,,472979,472979,489770,445691
1180,erdos-reyni-n1000-p0.005--maxw2000-seed5_206.graph,,473830,473830,493843,456438
1181,erdos-reyni-n1000-p0.005--maxw2000-seed5_2060.graph,,459663,459663,490494,457218
1182,erdos-reyni-n1000-p0.005--maxw2000-seed5_2061.graph,,490795,490795,500993,467166
1183,erdos-reyni-n1000-p0.005--maxw2000-seed5_2062.graph,524509.0,523825,523825,523997,474178
1184,erdos-reyni-n1000-p0.005--maxw2000-seed5_2063.graph,,484074,484074,504389,461504
1185,erdos-reyni-n1000-p0.005--maxw2000-seed5_2064.graph,,473661,473661,490722,447971
1186,erdos-reyni-n1000-p0.005--maxw2000-seed5_2065.graph,,461245,461245,481583,447203
1187,erdos-reyni-n1000-p0.005--maxw2000-seed5_2066.graph,,448257,448257,474674,444426
1188,erdos-reyni-n1000-p0.005--maxw2000-seed5_2067.graph,,482078,482078,494354,454839
1189,erdos-reyni-n1000-p0.005--maxw2000-seed5_2068.graph,,449498,449498,472514,428878
1190,erdos-reyni-n1000-p0.005--maxw2000-seed5_2069.graph,,489318,489318,507412,468823
1191,erdos-reyni-n1000-p0.005--maxw2000-seed5_207.graph,,502185,502185,512013,478357
1192,erdos-reyni-n1000-p0.005--maxw2000-seed5_2070.graph,,487013,487013,500320,461710
1193,erdos-reyni-n1000-p0.005--maxw2000-seed5_2071.graph,,453663,453663,490975,450479
1194,erdos-reyni-n1000-p0.005--maxw2000-seed5_2072.graph,503890.0,487532,487532,503170,455565
1195,erdos-reyni-n1000-p0.005--maxw2000-seed5_2073.graph,,482064,482064,496426,461802
1196,erdos-reyni-n1000-p0.005--maxw2000-seed5_2074.graph,,485229,485229,503794,475561
1197,erdos-reyni-n1000-p0.005--maxw2000-seed5_2075.graph,,478912,478912,497099,454303
1198,erdos-reyni-n1000-p0.005--maxw2000-seed5_2076.graph,,485289,485289,498042,461426
1199,erdos-reyni-n1000-p0.005--maxw2000-seed5_2077.graph,,478204,478204,502099,449680
1200,erdos-reyni-n1000-p0.005--maxw2000-seed5_2078.graph,,482363,482363,498346,454346
1201,erdos-reyni-n1000-p0.005--maxw2000-seed5_2079.graph,,465769,465769,482171,440634
1202,erdos-reyni-n1000-p0.005--maxw2000-seed5_208.graph,,520274,520274,525115,490573
1203,erdos-reyni-n1000-p0.005--maxw2000-seed5_2080.graph,,482407,482407,501250,455833
1204,erdos-reyni-n1000-p0.005--maxw2000-seed5_2081.graph,,489325,489325,504951,457044
1205,erdos-reyni-n1000-p0.005--maxw2000-seed5_2082.graph,,462652,462652,501459,459218
1206,erdos-reyni-n1000-p0.005--maxw2000-seed5_2083.graph,,471616,471616,488889,451274
1207,erdos-reyni-n1000-p0.005--maxw2000-seed5_2084.graph,,470336,470336,487340,453010
1208,erdos-reyni-n1000-p0.005--maxw2000-seed5_2085.graph,,480777,480777,498799,470443
1209,erdos-reyni-n1000-p0.005--maxw2000-seed5_2086.graph,,482419,482419,497241,459562
1210,erdos-reyni-n1000-p0.005--maxw2000-seed5_2087.graph,509128.0,488886,488886,509128,465473
1211,erdos-reyni-n1000-p0.005--maxw2000-seed5_2088.graph,,487342,487342,499827,463040
1212,erdos-reyni-n1000-p0.005--maxw2000-seed5_2089.graph,,467241,467241,502271,461663
1213,erdos-reyni-n1000-p0.005--maxw2000-seed5_209.graph,,484595,484595,505378,453854
1214,erdos-reyni-n1000-p0.005--maxw2000-seed5_2090.graph,,454107,454107,473021,444478
1215,erdos-reyni-n1000-p0.005--maxw2000-seed5_2091.graph,,504134,504134,517236,466734
1216,erdos-reyni-n1000-p0.005--maxw2000-seed5_2092.graph,,475402,475402,498935,465229
1217,erdos-reyni-n1000-p0.005--maxw2000-seed5_2093.graph,,470983,470983,489769,456949
1218,erdos-reyni-n1000-p0.005--maxw2000-seed5_2094.graph,,477946,477946,509686,457220
1219,erdos-reyni-n1000-p0.005--maxw2000-seed5_2095.graph,,478415,478415,494254,462417
1220,erdos-reyni-n1000-p0.005--maxw2000-seed5_2096.graph,,461129,461129,482970,447533
1221,erdos-reyni-n1000-p0.005--maxw2000-seed5_2097.graph,,485195,485195,500755,467990
1222,erdos-reyni-n1000-p0.005--maxw2000-seed5_2098.graph,,480562,480562,496929,455156
1223,erdos-reyni-n1000-p0.005--maxw2000-seed5_2099.graph,,494011,494011,499887,464040
1224,erdos-reyni-n1000-p0.005--maxw2000-seed5_21.graph,,461200,461200,488678,447110
1225,erdos-reyni-n1000-p0.005--maxw2000-seed5_210.graph,,463017,463017,480798,448693
1226,erdos-reyni-n1000-p0.005--maxw2000-seed5_2100.graph,,486007,486007,504804,459091
1227,erdos-reyni-n1000-p0.005--maxw2000-seed5_2101.graph,,492220,492220,507489,465402
1228,erdos-reyni-n1000-p0.005--maxw2000-seed5_2102.graph,,467478,467478,487941,453462
1229,erdos-reyni-n1000-p0.005--maxw2000-seed5_2103.graph,,466449,466449,494618,450187
1230,erdos-reyni-n1000-p0.005--maxw2000-seed5_2104.graph,,461440,461440,483061,445629
1231,erdos-reyni-n1000-p0.005--maxw2000-seed5_2105.graph,,473960,473960,491482,455919
1232,erdos-reyni-n1000-p0.005--maxw2000-seed5_2106.graph,,458906,458906,485369,443322
1233,erdos-reyni-n1000-p0.005--maxw2000-seed5_2107.graph,506398.0,487459,487459,506041,471830
1234,erdos-reyni-n1000-p0.005--maxw2000-seed5_2108.graph,,481640,481640,492479,457823
1235,erdos-reyni-n1000-p0.005--maxw2000-seed5_2109.graph,503868.0,503868,503868,501899,476021
1236,erdos-reyni-n1000-p0.005--maxw2000-seed5_211.graph,,477084,477084,494271,454267
1237,erdos-reyni-n1000-p0.005--maxw2000-seed5_2110.graph,,483879,483879,499350,461091
1238,erdos-reyni-n1000-p0.005--maxw2000-seed5_2111.graph,,456142,456142,482925,444753
1239,erdos-reyni-n1000-p0.005--maxw2000-seed5_2112.graph,,472550,472550,488287,460341
1240,erdos-reyni-n1000-p0.005--maxw2000-seed5_2113.graph,,464062,464062,489486,455146
1241,erdos-reyni-n1000-p0.005--maxw2000-seed5_2114.graph,,480024,480024,500659,461076
